Year,Season,Indicator,Value,stat_area,Value_var
1989,winter,fvcom_sst,-0.9991944225324101,512,0.7046929543630259
1989,winter,fvcom_sst,-0.8896693523634235,513,0.48620417053498344
1990,winter,fvcom_sst,-1.3447441994730855,511,0.5038504698198987
1990,winter,fvcom_sst,-1.3411611255620772,512,1.2258744866525242
1990,winter,fvcom_sst,-1.5053573436009682,513,0.5591935599173089
1991,winter,fvcom_sst,-0.706107686643013,511,0.1294198140663239
1991,winter,fvcom_sst,-0.6615736763710811,512,0.6182698901871173
1991,winter,fvcom_sst,-0.4607728577271245,513,0.3991021920138865
1992,winter,fvcom_sst,-1.0054824462197562,511,0.19704585738055333
1992,winter,fvcom_sst,-0.8939666004652216,512,0.6018460326283217
1992,winter,fvcom_sst,-0.5472486363334559,513,0.37695904898143406
1993,winter,fvcom_sst,-0.8760079672816465,511,0.17591001899644382
1993,winter,fvcom_sst,-0.913660929573359,512,0.7194177206631508
1993,winter,fvcom_sst,-0.7265043599796742,513,0.4636496721972688
1994,winter,fvcom_sst,-0.23520817569036898,511,0.23190364902328264
1994,winter,fvcom_sst,-0.3870620999156505,512,1.0192752116164385
1994,winter,fvcom_sst,-1.0093133323018049,513,0.5678661752690993
1995,winter,fvcom_sst,-0.6061470150839825,511,0.19402619188154568
1995,winter,fvcom_sst,-0.5226782398535289,512,0.6583924890078356
1995,winter,fvcom_sst,-0.20059129680425025,513,0.544481868823705
1996,winter,fvcom_sst,-0.9486308839280941,511,0.19552683879989477
1996,winter,fvcom_sst,-1.1184518486709432,512,0.5015067354478719
1996,winter,fvcom_sst,-1.067784087411851,513,0.4484120873691493
1997,winter,fvcom_sst,-0.6770387399786533,511,0.31174530005863105
1997,winter,fvcom_sst,-0.6977694587018274,512,0.746544268210339
1997,winter,fvcom_sst,-0.38667501867588266,513,0.371619670285483
1998,winter,fvcom_sst,-1.001975874213866,511,0.12595819407256229
1998,winter,fvcom_sst,-0.9970512946590883,512,0.43952239449597885
1998,winter,fvcom_sst,-0.5082619829780828,513,0.3214706566392906
1999,winter,fvcom_sst,-0.7217439302609702,511,0.2098850285991026
1999,winter,fvcom_sst,-0.6059504115737121,512,0.7118719027239624
1999,winter,fvcom_sst,-0.4357987014869057,513,0.3819069678059154
2000,winter,fvcom_sst,0.993566818759345,511,0.14745170078220285
2000,winter,fvcom_sst,0.8557822269171961,512,0.9132680845326895
2000,winter,fvcom_sst,0.1520124237359133,513,0.5344850785867296
2001,winter,fvcom_sst,-0.3635761884285886,511,0.10310570557361523
2001,winter,fvcom_sst,-0.25820708384141483,512,0.595808010305655
2001,winter,fvcom_sst,0.0013762770060181597,513,0.349672908456628
2002,winter,fvcom_sst,0.2231334941097461,511,0.09903979701550088
2002,winter,fvcom_sst,0.348402368581595,512,0.6103816973321963
2002,winter,fvcom_sst,0.557693973837134,513,0.41491896755742913
2003,winter,fvcom_sst,-0.4678404124538313,511,0.2275042209497189
2003,winter,fvcom_sst,-0.5549725266170732,512,0.6664974014257036
2003,winter,fvcom_sst,-0.46227664196830087,513,0.40575646685625144
2004,winter,fvcom_sst,-0.5976387945959618,511,0.08573747387751084
2004,winter,fvcom_sst,-0.5981546560493567,512,0.660462842899367
2004,winter,fvcom_sst,-0.8583605790115313,513,0.41095485676818355
2005,winter,fvcom_sst,-0.97787895698433,511,0.10375189981581356
2005,winter,fvcom_sst,-0.9728541029523932,512,0.5565730122951451
2005,winter,fvcom_sst,-0.7695422661471539,513,0.3484334046023551
2006,winter,fvcom_sst,-0.5994811110195604,511,0.08923095423697915
2006,winter,fvcom_sst,-0.5371488085828111,512,0.40067627342078194
2006,winter,fvcom_sst,-0.7329573495091336,513,0.2364746398404848
2007,winter,fvcom_sst,-0.4846403759960258,511,0.16360936368421397
2007,winter,fvcom_sst,-0.38480181703368116,512,0.4476630457199312
2007,winter,fvcom_sst,-6.733277188877318e-4,513,0.2670681652984725
2008,winter,fvcom_sst,-1.243573908740837,511,1.4025789054738533
2008,winter,fvcom_sst,-0.9434334187363783,512,1.8324598233676772
2008,winter,fvcom_sst,-1.327609318907992,513,0.7194966186987409
2009,winter,fvcom_sst,-0.29017431807451816,511,0.06711049333703185
2009,winter,fvcom_sst,-0.25073078809671223,512,0.38322952452478815
2009,winter,fvcom_sst,-0.11828183859868004,513,0.7786153899156136
2010,winter,fvcom_sst,0.722198516675599,511,0.3144575008560109
2010,winter,fvcom_sst,0.603885729360147,512,0.4326393337970082
2010,winter,fvcom_sst,0.8581830840773903,513,0.571188333882749
2011,winter,fvcom_sst,0.7172687378812712,511,0.02688299753421609
2011,winter,fvcom_sst,0.49674520192362853,512,0.2943758190615031
2011,winter,fvcom_sst,0.14621907939016215,513,0.3256385181420145
2012,winter,fvcom_sst,1.62838957206526,511,0.15856081133954658
2012,winter,fvcom_sst,1.624423486801175,512,0.3569979958604188
2012,winter,fvcom_sst,1.5127593654001978,513,0.2241774251430679
2013,winter,fvcom_sst,2.0446773170692647,511,0.20864314965427982
2013,winter,fvcom_sst,1.8547471926676857,512,0.7436745521140558
2013,winter,fvcom_sst,1.9000838120851615,513,0.6834567227603578
2014,winter,fvcom_sst,-0.02701549033462761,511,0.34830131121036145
2014,winter,fvcom_sst,0.39090975898040514,512,0.33271903009857146
2014,winter,fvcom_sst,0.5555636396520683,513,0.5152522821382901
2015,winter,fvcom_sst,0.9106750577069094,511,1.0378560460144828
2015,winter,fvcom_sst,0.9766835695082873,512,2.8256041818875905
2015,winter,fvcom_sst,0.8226778173989167,513,2.244579359875221
2016,winter,fvcom_sst,1.6725812840652763,511,0.14836357062367234
2016,winter,fvcom_sst,1.4507139248525422,512,0.731017491588351
2016,winter,fvcom_sst,1.2081214504193556,513,1.029907912665644
2017,winter,fvcom_sst,0.6578316214614106,511,1.6173301867815135
2017,winter,fvcom_sst,1.028218488817111,512,0.7483308846183887
2017,winter,fvcom_sst,1.2941980770270909,513,0.8839159904959023
2018,winter,fvcom_sst,1.7564877439947384,511,0.6051614977398649
2018,winter,fvcom_sst,1.35196353641525,512,1.6634313125074955
2018,winter,fvcom_sst,0.7780131713467661,513,0.9274862332015384
2019,winter,fvcom_sst,-0.322573657925007,511,0.07521872553674817
2019,winter,fvcom_sst,-0.3050005487962513,512,0.22601245285230118
2019,winter,fvcom_sst,-0.2804611199032491,513,0.25989754117893177
2020,winter,fvcom_sst,1.0127388377101088,511,0.16839552626395166
2020,winter,fvcom_sst,0.9639662588451102,512,0.30271487976839573
2020,winter,fvcom_sst,0.7717362995145632,513,0.49124014860331255
2021,winter,fvcom_sst,1.0161732414247358,511,0.25533820759312154
2021,winter,fvcom_sst,0.835959168887136,512,0.5531404830242878
2021,winter,fvcom_sst,0.1764825516397854,513,0.5309775342913468
1980,fall,fvcom_bt,-0.8312522764434026,511,3.9731385609569916
1980,fall,fvcom_bt,-0.258029473080088,512,5.707931682503248
1980,fall,fvcom_bt,-0.19390311253240872,513,5.418213636857369
1981,fall,fvcom_bt,-1.025424727844969,511,2.0992250829755754
1981,fall,fvcom_bt,-0.8867080618617138,512,3.3314169317256126
1981,fall,fvcom_bt,-0.4043632324412658,513,2.9778013860384225
1982,fall,fvcom_bt,-0.5152422452573613,511,1.8411491719670923
1982,fall,fvcom_bt,-0.48519756338123426,512,3.5084440010129105
1982,fall,fvcom_bt,-0.21881256555648798,513,4.021501779318627
1983,fall,fvcom_bt,0.08393667901540645,511,1.008718810037961
1983,fall,fvcom_bt,-0.1466195198181315,512,2.5142380704646907
1983,fall,fvcom_bt,-0.35257884543341217,513,3.5861614628836436
1984,fall,fvcom_bt,0.07460420644390625,511,0.9311003692832504
1984,fall,fvcom_bt,-0.3067991071762144,512,2.2565270489967064
1984,fall,fvcom_bt,-0.32021603896886325,513,3.0878783120124904
1985,fall,fvcom_bt,-0.24030115750066966,511,1.3681388743443685
1985,fall,fvcom_bt,-0.365823494191581,512,3.0246544223408423
1985,fall,fvcom_bt,-0.466227101999557,513,3.979759005177994
1986,fall,fvcom_bt,-0.3012769099385359,511,0.9466717181760873
1986,fall,fvcom_bt,-0.43062733634832734,512,2.4140845191500975
1986,fall,fvcom_bt,-0.47331933844597923,513,2.8372711353937077
1987,fall,fvcom_bt,-1.1153876867524477,511,1.4479372638157813
1987,fall,fvcom_bt,-1.2944441424166775,512,3.372411594282075
1987,fall,fvcom_bt,-1.581832942193117,513,3.671362525251095
1988,fall,fvcom_bt,-1.2030073503698515,511,1.5982318253755787
1988,fall,fvcom_bt,-0.9615882438957882,512,3.296733442687939
1988,fall,fvcom_bt,-0.5677928856418236,513,3.072515975615946
1989,fall,fvcom_bt,-0.9096987210967279,511,2.2873905537037382
1989,fall,fvcom_bt,-0.7328227667430525,512,3.880148159229128
1989,fall,fvcom_bt,-0.13024350183892228,513,3.166010258524687
1990,fall,fvcom_bt,-0.5126661267794612,511,2.8744931671085006
1990,fall,fvcom_bt,-0.2851517207024233,512,5.153428648566962
1990,fall,fvcom_bt,0.4545627850513185,513,3.9476207927533795
1991,fall,fvcom_bt,-0.1556523278265943,511,1.0258893068957902
1991,fall,fvcom_bt,-0.3049683617578887,512,2.9611391191905923
1991,fall,fvcom_bt,-0.19467927619772105,513,3.1054940492317975
1992,fall,fvcom_bt,-1.4175522876255633,511,1.8389474381006865
1992,fall,fvcom_bt,-1.4048463335330048,512,3.260299354548204
1992,fall,fvcom_bt,-1.3892337141015743,513,3.1653559849021096
1993,fall,fvcom_bt,-0.8628469717942526,511,1.265765315936521
1993,fall,fvcom_bt,-1.2408407319993553,512,3.196668463172119
1993,fall,fvcom_bt,-1.5195622235241408,513,3.580036503467934
1994,fall,fvcom_bt,0.2788610125124408,511,1.2270244589657282
1994,fall,fvcom_bt,0.34227719180144667,512,2.588177844599946
1994,fall,fvcom_bt,0.17143657776708754,513,3.292403670430221
1995,fall,fvcom_bt,-0.16117254575329024,511,1.3351570913907858
1995,fall,fvcom_bt,-0.15112543188422636,512,2.845347071649307
1995,fall,fvcom_bt,-0.09709134972751349,513,3.6974171887187057
1996,fall,fvcom_bt,-0.816463446659671,511,2.041914333844267
1996,fall,fvcom_bt,-0.43883477821970807,512,3.2409065125833614
1996,fall,fvcom_bt,0.04192748940693897,513,3.91121251639979
1997,fall,fvcom_bt,-0.3841005559193633,511,1.3408712438213621
1997,fall,fvcom_bt,-0.3843250584413808,512,2.8373163363253107
1997,fall,fvcom_bt,-0.15168541262907298,513,2.8297889231981612
1998,fall,fvcom_bt,-1.5535210063009,511,2.037748052755489
1998,fall,fvcom_bt,-1.2293787172237212,512,3.7357876388980573
1998,fall,fvcom_bt,-0.819303445556587,513,3.3742822094866276
1999,fall,fvcom_bt,0.7473920705741243,511,1.4213415925319435
1999,fall,fvcom_bt,0.23325998264180034,512,3.4407967349111206
1999,fall,fvcom_bt,-0.12336020204821667,513,4.248579398493534
2000,fall,fvcom_bt,0.4759183028012699,511,1.5329252762963588
2000,fall,fvcom_bt,0.5162112718256843,512,3.409624114631898
2000,fall,fvcom_bt,0.7780218093337716,513,3.10971416300488
2001,fall,fvcom_bt,-0.6219724170061527,511,1.599312883487343
2001,fall,fvcom_bt,-0.6242541115028983,512,3.5892892656429054
2001,fall,fvcom_bt,-0.8127449546606454,513,4.20286287353433
2002,fall,fvcom_bt,0.9075603756369985,511,0.9789839863467826
2002,fall,fvcom_bt,0.7651022182490635,512,2.6139835454600435
2002,fall,fvcom_bt,0.5461156311218367,513,3.6314649537016344
2003,fall,fvcom_bt,-0.19797563733865758,511,1.360951222485139
2003,fall,fvcom_bt,-0.24910747942270303,512,3.0842917328797563
2003,fall,fvcom_bt,-0.507208040000875,513,4.215187850188935
2004,fall,fvcom_bt,-1.2353268877812686,511,1.5665523768538536
2004,fall,fvcom_bt,-1.1506150373194428,512,3.2558590549032296
2004,fall,fvcom_bt,-1.198359250039276,513,5.1335199624248675
2005,fall,fvcom_bt,-0.40234955422483104,511,1.7167691192142454
2005,fall,fvcom_bt,-0.615368381261452,512,3.5447339311350117
2005,fall,fvcom_bt,-0.715767832466953,513,4.241201354997193
2006,fall,fvcom_bt,-0.35643478455037264,511,1.2520650351199156
2006,fall,fvcom_bt,-0.3995418780697884,512,2.470883324652967
2006,fall,fvcom_bt,-0.187009718944628,513,2.762037117037115
2007,fall,fvcom_bt,-1.52125810772259,511,1.492010836901019
2007,fall,fvcom_bt,-1.3357395235304204,512,2.9291522591401296
2007,fall,fvcom_bt,-0.9718510270750252,513,3.742250655008229
2008,fall,fvcom_bt,-0.7380506508786521,511,1.807537511095908
2008,fall,fvcom_bt,-0.6083921380370036,512,3.1863384362237115
2008,fall,fvcom_bt,-0.20190462805444503,513,4.649907528402273
2009,fall,fvcom_bt,0.19221381981427216,511,0.7934447826307336
2009,fall,fvcom_bt,0.09997432491183916,512,2.0841687470308985
2009,fall,fvcom_bt,0.3974403829895749,513,4.219653826239465
2010,fall,fvcom_bt,0.11395121014792772,511,1.8789811392172122
2010,fall,fvcom_bt,0.38925048790450517,512,3.382911024090574
2010,fall,fvcom_bt,0.4934136319269878,513,3.602492457834056
2011,fall,fvcom_bt,0.4076217813423883,511,1.2719520370794368
2011,fall,fvcom_bt,0.2541946372008193,512,3.6046868573932778
2011,fall,fvcom_bt,0.07761072167042433,513,7.0552715251884
2012,fall,fvcom_bt,1.1794418035046654,511,1.8126715213468019
2012,fall,fvcom_bt,1.2353183079138896,512,2.8654678581169977
2012,fall,fvcom_bt,1.496708868929321,513,3.1853073293660423
2013,fall,fvcom_bt,0.4497717619772631,511,1.1883590592966258
2013,fall,fvcom_bt,0.48347922713286057,512,2.1623664825873288
2013,fall,fvcom_bt,0.5869368813568345,513,2.1999176050247904
2014,fall,fvcom_bt,0.8709419763519582,511,3.2543428308140725
2014,fall,fvcom_bt,1.0725782259132408,512,4.262065180497778
2014,fall,fvcom_bt,0.2740903146723716,513,7.540563353681324
2015,fall,fvcom_bt,0.48914315960485566,511,1.5108228922575833
2015,fall,fvcom_bt,0.07138594951858329,512,3.7083343729530136
2015,fall,fvcom_bt,-0.9121390313342123,513,7.230905723566912
2016,fall,fvcom_bt,1.2082156950664782,511,1.390858787946321
2016,fall,fvcom_bt,0.991204589316841,512,3.3659560286428625
2016,fall,fvcom_bt,0.10089248270704747,513,6.810711921186973
2017,fall,fvcom_bt,1.498894801681897,511,2.104120106865239
2017,fall,fvcom_bt,1.3980729377157648,512,3.196992961933313
2017,fall,fvcom_bt,0.10295966599023716,513,9.46866195240447
2018,fall,fvcom_bt,0.5139300298022247,511,0.9233232060573452
2018,fall,fvcom_bt,0.7493441862383071,512,2.1399361751178225
2018,fall,fvcom_bt,1.2814765439238511,513,2.346574924623016
2019,fall,fvcom_bt,0.3618207176615041,511,0.9486522571698593
2019,fall,fvcom_bt,0.35426854895263826,512,2.168740278319562
2019,fall,fvcom_bt,0.6259908312020144,513,2.717316114736692
2020,fall,fvcom_bt,1.102420580372071,511,0.9388770316748986
2020,fall,fvcom_bt,1.463845119227508,512,2.19011736610576
2020,fall,fvcom_bt,2.2398626022087558,513,2.316117004913858
1980,spring,fvcom_bt,0.21032803638471817,511,2.85889266724866
1980,spring,fvcom_bt,0.2606839968155033,512,2.288712627370579
1980,spring,fvcom_bt,-0.054458247594549314,513,3.413274211143988
1981,spring,fvcom_bt,1.015552651561967,511,2.690742618630867
1981,spring,fvcom_bt,0.6673047376322264,512,2.7549218466118237
1981,spring,fvcom_bt,0.48915246670659424,513,3.503186267312407
1982,spring,fvcom_bt,0.24487878422982529,511,1.3651119124153004
1982,spring,fvcom_bt,0.33013090322236416,512,1.5565754272628822
1982,spring,fvcom_bt,0.45840254228192295,513,0.8867436673703759
1983,spring,fvcom_bt,0.5493053401147461,511,1.5428958224848535
1983,spring,fvcom_bt,0.7201181045251893,512,1.4719244397611795
1983,spring,fvcom_bt,0.26177645771669533,513,1.0101489849373864
1984,spring,fvcom_bt,0.1251258798232177,511,2.133801844052219
1984,spring,fvcom_bt,0.4259837312694373,512,2.014345441869749
1984,spring,fvcom_bt,0.06407872699990193,513,1.2829868394405937
1985,spring,fvcom_bt,0.3421285934492358,511,2.2886872637002162
1985,spring,fvcom_bt,0.3934996941570507,512,2.842380408401434
1985,spring,fvcom_bt,0.26350800775809363,513,1.3775711264983364
1986,spring,fvcom_bt,0.3665390974012166,511,1.8682756245189762
1986,spring,fvcom_bt,0.5679568723108989,512,2.1998576713003892
1986,spring,fvcom_bt,0.8561857383463488,513,1.0780587406691744
1987,spring,fvcom_bt,-0.7921862657714132,511,2.3816339645541573
1987,spring,fvcom_bt,-0.3285097977993208,512,2.9009717633346286
1987,spring,fvcom_bt,-0.1706005860005817,513,1.361589385257595
1988,spring,fvcom_bt,-0.3142630189938637,511,1.843687064580406
1988,spring,fvcom_bt,-0.19313064527305734,512,1.996868846046284
1988,spring,fvcom_bt,0.31996371603820467,513,1.0922597005120112
1989,spring,fvcom_bt,-0.2881977528845549,511,3.4772471393102293
1989,spring,fvcom_bt,-0.17122039161169003,512,4.508047616901545
1989,spring,fvcom_bt,0.5122165897813001,513,2.0476934127601947
1990,spring,fvcom_bt,-0.3683978726103045,511,2.3616008483769617
1990,spring,fvcom_bt,-0.029429933893774327,512,2.8953528933612316
1990,spring,fvcom_bt,0.5278836828263467,513,1.4289767205790904
1991,spring,fvcom_bt,-0.0580265686550079,511,1.8983270621976522
1991,spring,fvcom_bt,-0.0570334398905537,512,2.6967431469920653
1991,spring,fvcom_bt,0.17452877350324053,513,1.3569554496746303
1992,spring,fvcom_bt,-0.5268237252027345,511,2.4540901115276452
1992,spring,fvcom_bt,-0.31103955073789763,512,2.9460879108328273
1992,spring,fvcom_bt,0.01703605884949768,513,1.2844524679359863
1993,spring,fvcom_bt,-0.6888081268574668,511,3.1294123168061607
1993,spring,fvcom_bt,-0.8102193150253991,512,4.11076668829771
1993,spring,fvcom_bt,-1.1655611120954776,513,1.8506206475426703
1994,spring,fvcom_bt,0.2782711128911652,511,3.2403874816361586
1994,spring,fvcom_bt,0.2635826035482428,512,4.090672017182074
1994,spring,fvcom_bt,0.31265091590461824,513,1.672454560600852
1995,spring,fvcom_bt,-0.15965669052764664,511,2.6082843252621273
1995,spring,fvcom_bt,-0.1968322939995399,512,3.767530934233851
1995,spring,fvcom_bt,-0.5794820798991253,513,1.4430980089525725
1996,spring,fvcom_bt,0.37062885711212024,511,3.2651622834602
1996,spring,fvcom_bt,0.2440059463024224,512,3.887181123755396
1996,spring,fvcom_bt,-0.5343300513524067,513,1.3005247685822146
1997,spring,fvcom_bt,-0.3122745731184247,511,2.1402142972282463
1997,spring,fvcom_bt,-0.2699897393253583,512,3.0140201208902413
1997,spring,fvcom_bt,0.21996945107630783,513,1.4235064296295532
1998,spring,fvcom_bt,0.030437491972832274,511,1.9906578245154667
1998,spring,fvcom_bt,-0.06546148030972927,512,2.7788481241568457
1998,spring,fvcom_bt,-0.190119609413809,513,1.614691220324135
1999,spring,fvcom_bt,0.21201406673306267,511,2.0381223671955198
1999,spring,fvcom_bt,-0.14902919703383904,512,2.6853912753814972
1999,spring,fvcom_bt,-0.10446416007956626,513,1.5621264821554606
2000,spring,fvcom_bt,1.1107909560932032,511,2.7120742417052854
2000,spring,fvcom_bt,1.0082337765383484,512,3.694301690066913
2000,spring,fvcom_bt,0.7437072414172282,513,1.3506443376408064
2001,spring,fvcom_bt,-0.604927193130489,511,2.4682761430457765
2001,spring,fvcom_bt,-0.2931015674457966,512,4.076502887793716
2001,spring,fvcom_bt,-0.6266360325239623,513,1.963081465828773
2002,spring,fvcom_bt,0.5376068477689369,511,2.0824511423720278
2002,spring,fvcom_bt,0.35123213179685664,512,2.276431181126414
2002,spring,fvcom_bt,0.8125443061091524,513,0.8994153254376295
2003,spring,fvcom_bt,0.16254273255543303,511,3.796638296102721
2003,spring,fvcom_bt,-0.20565322789074802,512,3.893811848078548
2003,spring,fvcom_bt,-0.5412880076986729,513,1.1183983560371011
2004,spring,fvcom_bt,-1.2107412115508944,511,2.5636504927632178
2004,spring,fvcom_bt,-1.020709681708443,512,3.8185604855532675
2004,spring,fvcom_bt,-0.9015445266348606,513,1.9785765804775755
2005,spring,fvcom_bt,-0.5365037574564856,511,1.3494939413472629
2005,spring,fvcom_bt,-0.6485697626090962,512,1.9383252023286879
2005,spring,fvcom_bt,-0.3773637190527996,513,1.1917976548065259
2006,spring,fvcom_bt,0.24789894078427435,511,2.9079199010645813
2006,spring,fvcom_bt,0.3543196317869417,512,3.2616904228856693
2006,spring,fvcom_bt,0.43545178860286643,513,1.3284453310908249
2007,spring,fvcom_bt,-0.5966115530801833,511,3.842343415146351
2007,spring,fvcom_bt,-0.6024959596186952,512,4.400621583554183
2007,spring,fvcom_bt,-0.13350593047932796,513,3.196805132842048
2008,spring,fvcom_bt,0.0656738271417559,511,1.5194018094759136
2008,spring,fvcom_bt,-0.01652041334802929,512,1.567612505655633
2008,spring,fvcom_bt,-0.17936305545642015,513,1.49005109532804
2009,spring,fvcom_bt,-0.14845018295253426,511,1.4167754697694996
2009,spring,fvcom_bt,-0.12415042409051043,512,1.772338133602111
2009,spring,fvcom_bt,-0.36547076868301165,513,1.2843740741956198
2010,spring,fvcom_bt,0.8916463419131402,511,1.1226287299326683
2010,spring,fvcom_bt,0.7940132548688296,512,1.9292695605225056
2010,spring,fvcom_bt,0.330757838162086,513,1.7734602031674656
2011,spring,fvcom_bt,1.203617140658679,511,2.4414907547065443
2011,spring,fvcom_bt,1.0637038695721432,512,3.2449501486942482
2011,spring,fvcom_bt,0.6311801666835821,513,2.06519744751917
2012,spring,fvcom_bt,1.4950557705115566,511,1.173854767705143
2012,spring,fvcom_bt,1.6983792904135708,512,1.3713494289948311
2012,spring,fvcom_bt,1.637558589804476,513,1.1066449793604618
2013,spring,fvcom_bt,1.0503434905404696,511,1.9782587904712365
2013,spring,fvcom_bt,0.5863506537024662,512,1.8022942399522892
2013,spring,fvcom_bt,0.6843268157263387,513,1.526187306005984
2014,spring,fvcom_bt,-0.8136666782969464,511,0.7204024470781994
2014,spring,fvcom_bt,-0.47757315943994166,512,0.6297887254560987
2014,spring,fvcom_bt,-0.5890463810054475,513,2.123401929047795
2015,spring,fvcom_bt,-0.751596465442105,511,2.0252373902027334
2015,spring,fvcom_bt,-1.0754601049282884,512,2.4613813630377206
2015,spring,fvcom_bt,-0.8016638778732392,513,3.1945236076939647
2016,spring,fvcom_bt,1.0019614080447536,511,1.5280426927977353
2016,spring,fvcom_bt,0.5290977156914939,512,1.4218290625786965
2016,spring,fvcom_bt,0.6985993560862751,513,1.8586019529013318
2017,spring,fvcom_bt,0.13611912731041434,511,0.8175869744039509
2017,spring,fvcom_bt,0.02763033505504979,512,0.9636530570121813
2017,spring,fvcom_bt,-0.10362511649797317,513,0.7990134702008238
2018,spring,fvcom_bt,-0.18174859225477805,511,1.0426853005743844
2018,spring,fvcom_bt,0.4862668783293618,512,2.579333890569814
2018,spring,fvcom_bt,0.06567834441284795,513,1.3848237984244873
2019,spring,fvcom_bt,-0.7685878054155373,511,1.7802795370264428
2019,spring,fvcom_bt,-0.2094693740535251,512,3.0968269027694166
2019,spring,fvcom_bt,0.01924228862206812,513,2.1834429452336375
2020,spring,fvcom_bt,-1.0338973021914237,511,0.250082467194709
2020,spring,fvcom_bt,-0.8515779517516329,512,0.6538965656871113
2020,spring,fvcom_bt,-0.11232766451679364,513,0.2819093728354777
1980,summer,fvcom_bt,0.4998911966099111,511,10.02703716067666
1980,summer,fvcom_bt,0.5569675851392839,512,11.675994945196258
1980,summer,fvcom_bt,0.27529386979485615,513,14.757113632877035
1981,summer,fvcom_bt,0.42445170198704124,511,11.458491459342905
1981,summer,fvcom_bt,0.2785380329107153,512,12.532120649979078
1981,summer,fvcom_bt,0.17549824995104019,513,14.161386504182643
1982,summer,fvcom_bt,-0.25773846294753056,511,2.8957454987579734
1982,summer,fvcom_bt,-0.358101187261657,512,5.265599093623771
1982,summer,fvcom_bt,-0.02478893412061465,513,7.434644977348508
1983,summer,fvcom_bt,0.07859657707677957,511,2.3572403789854626
1983,summer,fvcom_bt,-0.14830454576480098,512,4.910192730972456
1983,summer,fvcom_bt,-0.17940102175872064,513,6.537623255318442
1984,summer,fvcom_bt,-0.037135533436218844,511,3.041617979687945
1984,summer,fvcom_bt,-0.2519524823680707,512,5.383209751729897
1984,summer,fvcom_bt,-0.05971960031640297,513,7.641092890486086
1985,summer,fvcom_bt,0.018008087566996105,511,1.8313423700701292
1985,summer,fvcom_bt,-0.041453434306433626,512,5.116857208734076
1985,summer,fvcom_bt,-0.04111570799101036,513,6.908536035598556
1986,summer,fvcom_bt,-0.08178263768026979,511,2.3707899298068766
1986,summer,fvcom_bt,0.011150700017232508,512,5.766744221879831
1986,summer,fvcom_bt,0.16048081910808393,513,6.378346123270394
1987,summer,fvcom_bt,-0.678526310458816,511,2.7468068487109822
1987,summer,fvcom_bt,-0.5515481255817308,512,7.593065356945028
1987,summer,fvcom_bt,-0.6237267127654256,513,8.381603304130135
1988,summer,fvcom_bt,-0.6827935255201817,511,3.4453293913282237
1988,summer,fvcom_bt,-0.36755570370627777,512,7.9134817683737575
1988,summer,fvcom_bt,-0.020537894429535603,513,8.781532614694232
1989,summer,fvcom_bt,-0.36073209561201336,511,3.200323056141086
1989,summer,fvcom_bt,-0.022688740317274473,512,6.551106485464321
1989,summer,fvcom_bt,0.28993503459562897,513,7.962227887373163
1990,summer,fvcom_bt,-0.4366431943027586,511,4.362583394827542
1990,summer,fvcom_bt,-0.12358126769609909,512,8.683494392898842
1990,summer,fvcom_bt,0.30165616796162736,513,9.92426480903919
1991,summer,fvcom_bt,-0.057704453203595754,511,2.8120394796905375
1991,summer,fvcom_bt,-0.021200703794036598,512,7.179619314118481
1991,summer,fvcom_bt,0.09641889592787062,513,8.10257089627134
1992,summer,fvcom_bt,-1.1174351559149094,511,3.4972775942967456
1992,summer,fvcom_bt,-0.7955055945155584,512,6.9696057616267595
1992,summer,fvcom_bt,-0.5749776251299018,513,7.767241620589757
1993,summer,fvcom_bt,-0.8291401677437259,511,3.078531704459527
1993,summer,fvcom_bt,-0.7105292182197966,512,7.406351285168092
1993,summer,fvcom_bt,-1.017791361188554,513,9.16381425495908
1994,summer,fvcom_bt,1.0167943761710174,511,3.229723367387466
1994,summer,fvcom_bt,0.8548408749729279,512,7.4489335303472854
1994,summer,fvcom_bt,0.5687997483970165,513,8.731912997483395
1995,summer,fvcom_bt,-0.03924723065405209,511,2.128553260229946
1995,summer,fvcom_bt,0.12062612057626669,512,5.67862142071359
1995,summer,fvcom_bt,-0.012235503831657406,513,8.895130972222427
1996,summer,fvcom_bt,0.01700995883966464,511,2.1009129322736166
1996,summer,fvcom_bt,0.17711544203363117,512,5.652541239982022
1996,summer,fvcom_bt,0.18604687382123156,513,8.505257343915305
1997,summer,fvcom_bt,-0.31963184359158725,511,2.7914689088470817
1997,summer,fvcom_bt,-0.21998136782294533,512,6.424233633653924
1997,summer,fvcom_bt,0.029700665675751282,513,7.388401204482775
1998,summer,fvcom_bt,-0.5600445926711379,511,4.042661581496304
1998,summer,fvcom_bt,-0.23124725781512445,512,8.468682372324455
1998,summer,fvcom_bt,0.065736157207642,513,7.778772203821265
1999,summer,fvcom_bt,0.4553354771373611,511,2.626525043731309
1999,summer,fvcom_bt,0.3325064465819378,512,7.738943145274708
1999,summer,fvcom_bt,0.15933087712399469,513,8.934108878686416
2000,summer,fvcom_bt,0.8243173151228945,511,2.809052141610704
2000,summer,fvcom_bt,1.0287336342921192,512,6.2043073528799555
2000,summer,fvcom_bt,1.0040237302774222,513,7.024817681616291
2001,summer,fvcom_bt,-0.3044960081168421,511,2.605612076508844
2001,summer,fvcom_bt,-0.040416569804543494,512,7.3540380535493455
2001,summer,fvcom_bt,-0.3594874708713335,513,8.42978357020523
